CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
154,FIR202600154,CASE202600154,2024-10-18,287,88,3,1,13,39,5,25,2024-10-18 09:13:33,2024-10-18 12:09:33,2024-10-18 12:20:33,12.68317,77.367038,
155,FIR202600155,CASE202600155,2025-01-01,124,120,1,1,5,14,4,36,2025-01-01 02:14:16,2025-01-01 10:52:16,2025-01-01 11:53:16,15.078867,74.468703,
156,FIR202600156,CASE202600156,2025-03-24,323,69,1,2,6,17,1,19,2025-03-23 18:53:33,2025-03-24 00:36:33,2025-03-24 02:07:33,15.570469,77.246552,
157,FIR202600157,CASE202600157,2025-09-20,361,171,1,2,4,11,5,50,2025-09-20 01:37:53,2025-09-20 02:37:53,2025-09-20 03:08:53,18.166472,78.241239,
158,FIR202600158,CASE202600158,2025-01-05,49,41,3,1,5,14,1,14,2025-01-04 23:54:46,2025-01-05 01:25:46,2025-01-05 03:05:46,15.604573,77.68808,
159,FIR202600159,CASE202600159,2024-12-29,131,12,2,2,9,27,3,2,2024-12-28 20:46:21,2024-12-28 23:11:21,2024-12-29 01:06:21,16.676556,77.114411,
160,FIR202600160,CASE202600160,2024-09-12,248,22,1,2,14,41,5,6,2024-09-12 08:27:28,2024-09-12 16:03:28,2024-09-12 16:59:28,11.71259,74.423768,
161,FIR202600161,CASE202600161,2025-10-21,166,52,1,2,6,16,5,15,2025-10-20 21:36:31,2025-10-21 06:29:31,2025-10-21 08:02:31,16.325226,75.586004,
162,FIR202600162,CASE202600162,2025-01-04,51,125,2,1,7,21,4,37,2025-01-04 03:37:51,2025-01-04 12:42:51,2025-01-04 13:37:51,15.932778,77.65961,
163,FIR202600163,CASE202600163,2026-05-07,116,34,2,1,2,6,1,13,2026-05-06 12:58:03,2026-05-06 22:30:03,2026-05-06 22:59:03,15.649675,77.751532,
164,FIR202600164,CASE202600164,2026-04-03,289,55,2,2,4,10,2,16,2026-04-03 13:16:55,2026-04-03 18:28:55,2026-04-03 18:55:55,12.19672,75.759769,
165,FIR202600165,CASE202600165,2024-09-12,169,109,1,2,3,9,4,32,2024-09-12 06:06:38,2024-09-12 14:54:38,2024-09-12 16:11:38,13.011295,76.320461,
166,FIR202600166,CASE202600166,2025-01-10,147,127,3,2,14,42,3,37,2025-01-10 16:20:28,2025-01-10 19:48:28,2025-01-10 20:01:28,15.859836,77.667435,
167,FIR202600167,CASE202600167,2025-11-17,298,130,3,1,10,28,3,40,2025-11-17 04:31:19,2025-11-17 13:35:19,2025-11-17 14:19:19,15.86009,77.61327,
168,FIR202600168,CASE202600168,2024-12-25,244,11,3,1,2,6,1,3,2024-12-24 13:21:34,2024-12-24 23:59:34,2024-12-25 01:08:34,16.636118,77.151692,
169,FIR202600169,CASE202600169,2024-10-26,281,144,1,1,8,24,2,42,2024-10-26 12:45:08,2024-10-26 19:23:08,2024-10-26 20:28:08,17.517531,74.037861,
170,FIR202600170,CASE202600170,2026-05-28,70,25,1,1,13,38,1,8,2026-05-28 05:20:33,2026-05-28 15:01:33,2026-05-28 15:28:33,15.38625,77.294022,
171,FIR202600171,CASE202600171,2025-09-07,293,55,4,2,9,27,5,16,2025-09-07 15:04:57,2025-09-07 18:27:57,2025-09-07 19:19:57,12.210793,75.760688,
172,FIR202600172,CASE202600172,2025-06-28,470,39,1,1,13,39,3,13,2025-06-28 18:04:47,2025-06-28 20:25:47,2025-06-28 20:42:47,15.61819,77.694313,
173,FIR202600173,CASE202600173,2026-02-09,494,134,2,2,6,16,5,39,2026-02-08 12:08:30,2026-02-08 23:17:30,2026-02-09 00:06:30,15.913375,77.623396,
174,FIR202600174,CASE202600174,2026-02-25,324,83,4,2,3,9,1,24,2026-02-24 23:43:48,2026-02-25 05:18:48,2026-02-25 06:11:48,13.37399,78.334408,
175,FIR202600175,CASE202600175,2024-12-07,104,179,1,2,11,33,4,52,2024-12-07 09:21:23,2024-12-07 18:44:23,2024-12-07 18:51:23,17.630723,78.361316,
176,FIR202600176,CASE202600176,2024-10-01,58,48,3,1,13,38,2,10,2024-10-01 00:57:39,2024-10-01 05:05:39,2024-10-01 05:29:39,15.632184,77.757085,
177,FIR202600177,CASE202600177,2025-05-29,469,130,1,2,11,32,5,39,2025-05-29 18:24:35,2025-05-29 22:02:35,2025-05-29 22:55:35,15.84271,77.659738,
178,FIR202600178,CASE202600178,2025-05-24,430,40,2,2,12,35,1,10,2025-05-24 09:11:52,2025-05-24 16:34:52,2025-05-24 18:05:52,15.65999,77.769928,
179,FIR202600179,CASE202600179,2025-06-25,57,18,4,2,4,12,2,7,2025-06-24 16:26:45,2025-06-24 22:17:45,2025-06-25 00:02:45,11.721724,74.401581,
180,FIR202600180,CASE202600180,2025-12-30,73,154,4,1,8,23,4,46,2025-12-30 11:42:33,2025-12-30 21:15:33,2025-12-30 22:13:33,12.606169,74.006964,
181,FIR202600181,CASE202600181,2025-11-20,250,109,2,2,14,41,1,32,2025-11-20 08:22:34,2025-11-20 19:52:34,2025-11-20 21:48:34,13.017633,76.271167,
182,FIR202600182,CASE202600182,2026-07-02,271,127,1,1,5,13,2,38,2026-07-02 06:35:31,2026-07-02 12:03:31,2026-07-02 14:03:31,15.842145,77.675514,
183,FIR202600183,CASE202600183,2024-10-02,161,52,2,2,14,41,3,15,2024-10-02 02:40:27,2024-10-02 04:06:27,2024-10-02 04:17:27,16.350058,75.549482,
184,FIR202600184,CASE202600184,2025-05-09,322,177,1,2,6,16,1,51,2025-05-09 06:48:49,2025-05-09 13:47:49,2025-05-09 14:04:49,11.638527,78.274134,
185,FIR202600185,CASE202600185,2025-03-25,98,126,1,1,5,14,2,38,2025-03-24 15:56:15,2025-03-25 04:26:15,2025-03-25 05:28:15,15.846612,77.610983,
186,FIR202600186,CASE202600186,2026-04-05,253,141,3,2,4,10,5,41,2026-04-05 00:30:27,2026-04-05 13:08:27,2026-04-05 14:20:27,14.1367,78.561295,
187,FIR202600187,CASE202600187,2025-01-18,188,4,3,1,2,4,2,1,2025-01-18 08:31:32,2025-01-18 16:11:32,2025-01-18 17:57:32,15.971055,74.103821,
188,FIR202600188,CASE202600188,2024-12-07,296,107,4,1,10,30,1,30,2024-12-07 05:52:51,2024-12-07 17:24:51,2024-12-07 18:42:51,14.323735,74.325023,
189,FIR202600189,CASE202600189,2025-06-11,441,1,1,1,10,29,2,1,2025-06-11 10:05:23,2025-06-11 20:31:23,2025-06-11 20:59:23,16.022144,74.156424,
190,FIR202600190,CASE202600190,2025-05-23,95,178,3,1,2,6,5,52,2025-05-23 03:51:16,2025-05-23 13:41:16,2025-05-23 14:50:16,17.634954,78.355569,
191,FIR202600191,CASE202600191,2025-02-09,308,66,1,2,11,32,3,19,2025-02-08 21:20:55,2025-02-09 03:07:55,2025-02-09 03:14:55,15.59245,77.271512,
192,FIR202600192,CASE202600192,2025-01-19,286,102,1,1,13,39,3,31,2025-01-19 04:24:46,2025-01-19 07:26:46,2025-01-19 08:16:46,14.293733,74.319402,
193,FIR202600193,CASE202600193,2026-05-19,28,35,4,2,12,35,2,12,2026-05-19 09:32:43,2026-05-19 12:36:43,2026-05-19 14:12:43,15.627425,77.734597,
194,FIR202600194,CASE202600194,2025-06-07,410,87,2,2,15,43,3,24,2025-06-07 11:17:01,2025-06-07 16:49:01,2025-06-07 17:44:01,13.365906,78.259784,
195,FIR202600195,CASE202600195,2026-04-05,291,60,2,1,5,14,1,17,2026-04-04 18:54:53,2026-04-05 06:15:53,2026-04-05 06:54:53,13.381594,74.22423,
196,FIR202600196,CASE202600196,2025-08-24,273,19,4,2,12,35,4,7,2025-08-23 16:50:27,2025-08-23 23:01:27,2025-08-24 00:09:27,11.735035,74.458868,
197,FIR202600197,CASE202600197,2024-08-28,270,84,3,1,13,37,4,23,2024-08-28 15:37:43,2024-08-28 18:04:43,2024-08-28 19:26:43,13.382688,78.291829,
198,FIR202600198,CASE202600198,2026-07-13,169,109,1,2,6,18,3,32,2026-07-13 03:59:33,2026-07-13 09:27:33,2026-07-13 10:49:33,12.99436,76.291647,
199,FIR202600199,CASE202600199,2026-03-18,147,127,4,2,1,3,3,37,2026-03-17 13:04:02,2026-03-17 23:31:02,2026-03-18 00:11:02,15.892106,77.70614,
200,FIR202600200,CASE202600200,2026-06-21,194,86,1,2,11,33,4,23,2026-06-21 08:17:52,2026-06-21 14:49:52,2026-06-21 16:36:52,13.324381,78.271254,
201,FIR202600201,CASE202600201,2026-05-21,418,145,4,2,1,1,1,42,2026-05-21 15:10:22,2026-05-21 19:59:22,2026-05-21 21:26:22,17.524959,74.04149,
202,FIR202600202,CASE202600202,2026-03-26,418,145,1,1,10,28,4,42,2026-03-26 16:07:08,2026-03-26 22:30:08,2026-03-26 23:31:08,17.537665,74.01629,
203,FIR202600203,CASE202600203,2024-11-20,164,93,4,2,6,18,3,27,2024-11-20 00:39:05,2024-11-20 04:46:05,2024-11-20 04:54:05,18.39053,76.945731,
204,FIR202600204,CASE202600204,2025-07-08,379,156,1,1,5,14,4,46,2025-07-08 02:21:10,2025-07-08 07:00:10,2025-07-08 07:41:10,12.550304,74.016271,
205,FIR202600205,CASE202600205,2024-12-24,189,76,1,1,8,22,4,21,2024-12-24 04:53:43,2024-12-24 07:44:43,2024-12-24 09:16:43,18.436288,77.956611,
206,FIR202600206,CASE202600206,2025-05-08,312,146,3,2,15,44,2,43,2025-05-08 03:28:33,2025-05-08 16:13:33,2025-05-08 17:47:33,16.759534,77.50673,
207,FIR202600207,CASE202600207,2024-09-03,413,48,2,1,2,4,2,12,2024-09-03 10:46:29,2024-09-03 15:36:29,2024-09-03 16:44:29,15.63609,77.744135,
208,FIR202600208,CASE202600208,2025-04-22,8,131,4,1,13,39,2,40,2025-04-22 05:54:03,2025-04-22 16:50:03,2025-04-22 17:06:03,15.894318,77.692992,
209,FIR202600209,CASE202600209,2026-07-03,146,129,4,2,9,26,4,38,2026-07-03 02:22:02,2026-07-03 12:26:02,2026-07-03 12:47:02,15.868437,77.671544,
210,FIR202600210,CASE202600210,2025-01-30,47,10,3,2,3,9,5,3,2025-01-30 06:38:37,2025-01-30 10:27:37,2025-01-30 10:48:37,16.641854,77.150405,
211,FIR202600211,CASE202600211,2026-02-08,381,119,1,2,9,25,3,34,2026-02-08 02:39:07,2026-02-08 05:49:07,2026-02-08 06:35:07,14.503585,76.71747,
212,FIR202600212,CASE202600212,2025-06-16,30,139,3,2,14,40,3,41,2025-06-16 00:39:57,2025-06-16 05:19:57,2025-06-16 06:34:57,14.116793,78.585181,
213,FIR202600213,CASE202600213,2025-05-24,162,5,1,2,9,27,2,1,2025-05-23 23:19:19,2025-05-24 09:56:19,2025-05-24 10:20:19,16.018798,74.102806,
214,FIR202600214,CASE202600214,2026-06-13,338,17,3,2,14,42,1,5,2026-06-12 22:21:24,2026-06-12 23:26:24,2026-06-12 23:36:24,11.742147,74.409937,
215,FIR202600215,CASE202600215,2026-07-10,72,31,2,1,13,39,4,12,2026-07-10 09:15:03,2026-07-10 19:55:03,2026-07-10 20:03:03,15.630074,77.752893,
216,FIR202600216,CASE202600216,2025-08-27,248,22,3,1,8,22,4,7,2025-08-27 14:57:31,2025-08-27 20:26:31,2025-08-27 20:40:31,11.697013,74.441795,
217,FIR202600217,CASE202600217,2025-12-23,464,100,4,2,4,11,5,28,2025-12-22 19:15:02,2025-12-22 22:35:02,2025-12-23 00:30:02,17.424275,77.623519,
218,FIR202600218,CASE202600218,2024-11-12,315,72,4,2,3,8,5,21,2024-11-11 17:33:07,2024-11-12 02:39:07,2024-11-12 03:24:07,18.378008,77.910497,
219,FIR202600219,CASE202600219,2025-02-22,409,65,2,2,3,7,1,18,2025-02-21 23:24:32,2025-02-22 04:48:32,2025-02-22 06:43:32,12.012163,75.386874,
220,FIR202600220,CASE202600220,2026-06-21,352,69,2,2,14,41,5,19,2026-06-21 03:20:13,2026-06-21 15:40:13,2026-06-21 16:09:13,15.571167,77.237407,
221,FIR202600221,CASE202600221,2025-09-13,250,109,4,2,15,44,4,32,2025-09-13 11:47:14,2025-09-13 12:52:14,2025-09-13 13:47:14,13.011795,76.279456,
222,FIR202600222,CASE202600222,2025-08-18,230,20,3,2,1,1,3,5,2025-08-17 20:15:32,2025-08-18 04:53:32,2025-08-18 06:50:32,11.753629,74.394428,
223,FIR202600223,CASE202600223,2026-01-13,253,141,1,2,14,40,4,41,2026-01-13 02:30:50,2026-01-13 06:26:50,2026-01-13 07:04:50,14.17586,78.565965,
224,FIR202600224,CASE202600224,2024-09-02,162,5,4,2,1,3,5,1,2024-09-02 09:21:15,2024-09-02 13:44:15,2024-09-02 14:59:15,15.983686,74.089823,
225,FIR202600225,CASE202600225,2025-09-17,457,180,3,2,14,42,5,52,2025-09-17 02:11:53,2025-09-17 04:19:53,2025-09-17 04:36:53,17.625574,78.381454,
226,FIR202600226,CASE202600226,2025-07-21,224,100,3,1,13,37,2,28,2025-07-20 11:55:37,2025-07-20 22:27:37,2025-07-20 23:23:37,17.382638,77.574207,
227,FIR202600227,CASE202600227,2026-03-30,395,64,3,1,13,38,5,18,2026-03-29 13:42:10,2026-03-29 21:51:10,2026-03-29 23:13:10,12.059779,75.337374,
228,FIR202600228,CASE202600228,2024-11-14,286,102,3,2,3,8,5,30,2024-11-13 15:07:51,2024-11-14 04:00:51,2024-11-14 04:43:51,14.293602,74.330531,
229,FIR202600229,CASE202600229,2026-06-15,146,129,4,2,12,36,3,37,2026-06-15 10:12:26,2026-06-15 19:04:26,2026-06-15 19:11:26,15.849771,77.651122,
230,FIR202600230,CASE202600230,2024-09-19,117,137,4,1,10,29,1,41,2024-09-18 22:07:43,2024-09-19 08:37:43,2024-09-19 09:15:43,14.177951,78.594199,
231,FIR202600231,CASE202600231,2024-12-04,7,6,2,2,12,34,5,4,2024-12-04 02:04:32,2024-12-04 10:14:32,2024-12-04 11:26:32,16.675395,77.140077,
232,FIR202600232,CASE202600232,2025-09-25,22,89,4,2,3,9,2,25,2025-09-24 21:56:28,2025-09-24 23:32:28,2025-09-25 01:06:28,12.718833,77.334063,
233,FIR202600233,CASE202600233,2025-11-22,362,110,4,2,3,8,2,32,2025-11-21 16:19:51,2025-11-21 23:51:51,2025-11-22 01:35:51,13.038136,76.338558,
234,FIR202600234,CASE202600234,2025-01-09,43,42,1,2,12,34,5,13,2025-01-08 15:54:45,2025-01-08 20:29:45,2025-01-08 21:15:45,15.626648,77.703599,
235,FIR202600235,CASE202600235,2024-10-18,391,8,2,1,8,24,3,3,2024-10-17 13:54:05,2024-10-17 23:16:05,2024-10-18 00:47:05,16.651734,77.111082,
236,FIR202600236,CASE202600236,2026-04-26,81,47,4,2,4,10,3,9,2026-04-25 15:18:02,2026-04-26 00:37:02,2026-04-26 01:10:02,15.663174,77.699166,
237,FIR202600237,CASE202600237,2025-01-17,282,105,4,2,6,17,3,30,2025-01-16 14:19:02,2025-01-17 00:18:02,2025-01-17 02:04:02,14.269472,74.27945,
238,FIR202600238,CASE202600238,2025-09-24,338,17,4,2,15,44,3,5,2025-09-24 13:01:10,2025-09-24 16:19:10,2025-09-24 16:29:10,11.753205,74.3988,
239,FIR202600239,CASE202600239,2025-10-12,372,101,4,2,11,32,4,29,2025-10-12 10:55:38,2025-10-12 15:07:38,2025-10-12 16:57:38,14.306129,74.292904,
240,FIR202600240,CASE202600240,2025-05-21,255,143,3,2,3,7,5,42,2025-05-21 05:54:56,2025-05-21 18:31:56,2025-05-21 19:06:56,17.526347,74.073501,
241,FIR202600241,CASE202600241,2025-09-16,17,148,2,2,11,31,1,44,2025-09-16 17:27:38,2025-09-16 19:53:38,2025-09-16 20:40:38,16.697667,77.573013,
242,FIR202600242,CASE202600242,2025-08-04,239,19,1,2,9,25,4,5,2025-08-03 20:35:15,2025-08-04 08:34:15,2025-08-04 10:31:15,11.741641,74.422998,
243,FIR202600243,CASE202600243,2026-05-27,65,75,3,2,6,17,1,21,2026-05-27 15:22:18,2026-05-27 18:03:18,2026-05-27 19:21:18,18.372259,77.914166,
244,FIR202600244,CASE202600244,2024-12-17,65,75,1,2,15,43,4,21,2024-12-17 08:49:54,2024-12-17 12:48:54,2024-12-17 12:57:54,18.387428,77.881958,
245,FIR202600245,CASE202600245,2025-12-21,158,126,3,2,15,43,1,38,2025-12-21 04:55:28,2025-12-21 10:31:28,2025-12-21 11:53:28,15.902004,77.626332,
246,FIR202600246,CASE202600246,2025-01-11,257,50,4,2,11,33,5,15,2025-01-11 04:07:21,2025-01-11 13:03:21,2025-01-11 13:25:21,16.398152,75.572381,
247,FIR202600247,CASE202600247,2025-05-04,176,3,1,2,6,16,4,1,2025-05-04 08:37:06,2025-05-04 19:53:06,2025-05-04 21:29:06,15.910052,74.125778,
248,FIR202600248,CASE202600248,2025-11-19,383,152,3,1,10,30,2,45,2025-11-19 03:25:28,2025-11-19 07:04:28,2025-11-19 08:58:28,12.591154,74.063219,
249,FIR202600249,CASE202600249,2025-02-24,301,149,3,1,2,5,1,44,2025-02-24 08:17:06,2025-02-24 11:25:06,2025-02-24 12:31:06,16.758868,77.48324,
250,FIR202600250,CASE202600250,2025-03-08,69,116,4,2,4,11,3,34,2025-03-08 00:03:50,2025-03-08 06:22:50,2025-03-08 07:41:50,14.458985,76.716727,
251,FIR202600251,CASE202600251,2026-01-16,336,121,2,2,1,3,1,35,2026-01-15 21:45:34,2026-01-16 06:04:34,2026-01-16 06:29:34,15.046516,74.422275,
252,FIR202600252,CASE202600252,2024-09-13,227,98,3,2,12,34,3,28,2024-09-13 11:15:37,2024-09-13 17:54:37,2024-09-13 18:27:37,17.441626,77.585965,
253,FIR202600253,CASE202600253,2025-06-18,98,131,4,2,12,36,3,40,2025-06-18 09:19:58,2025-06-18 17:03:58,2025-06-18 18:18:58,15.921202,77.681136,
254,FIR202600254,CASE202600254,2026-07-12,252,142,2,1,13,37,5,42,2026-07-12 13:40:28,2026-07-12 16:13:28,2026-07-12 17:15:28,17.512869,73.997272,
255,FIR202600255,CASE202600255,2026-07-11,389,136,1,2,1,3,5,38,2026-07-10 20:54:04,2026-07-11 01:30:04,2026-07-11 02:43:04,15.908116,77.627451,
256,FIR202600256,CASE202600256,2024-09-14,349,96,4,1,2,6,2,26,2024-09-13 23:40:08,2024-09-14 12:17:08,2024-09-14 13:24:08,18.459161,76.928914,
257,FIR202600257,CASE202600257,2024-12-24,106,80,1,1,8,22,5,22,2024-12-23 18:38:30,2024-12-24 02:07:30,2024-12-24 03:24:30,15.914071,75.712965,
258,FIR202600258,CASE202600258,2025-01-30,301,149,3,2,12,34,4,43,2025-01-30 06:35:52,2025-01-30 12:27:52,2025-01-30 12:32:52,16.737417,77.485547,
259,FIR202600259,CASE202600259,2026-05-26,413,48,3,2,12,34,5,12,2026-05-26 14:21:10,2026-05-26 16:20:10,2026-05-26 18:19:10,15.673604,77.738122,
260,FIR202600260,CASE202600260,2026-04-19,327,157,3,1,7,19,2,45,2026-04-18 20:21:36,2026-04-19 08:07:36,2026-04-19 09:34:36,12.578607,74.02431,
261,FIR202600261,CASE202600261,2026-04-17,438,172,4,2,14,41,4,50,2026-04-17 16:47:55,2026-04-17 19:30:55,2026-04-17 20:59:55,18.163123,78.268683,
262,FIR202600262,CASE202600262,2025-04-15,123,118,1,2,3,9,4,34,2025-04-15 10:33:53,2025-04-15 19:41:53,2025-04-15 21:19:53,14.515509,76.713448,
263,FIR202600263,CASE202600263,2024-11-14,312,146,3,1,8,24,5,44,2024-11-13 20:33:44,2024-11-14 04:07:44,2024-11-14 05:00:44,16.76394,77.50581,
264,FIR202600264,CASE202600264,2026-03-16,218,82,3,2,4,12,1,23,2026-03-15 21:35:50,2026-03-15 23:26:50,2026-03-16 00:55:50,13.348378,78.330123,
265,FIR202600265,CASE202600265,2025-12-12,456,150,1,2,4,10,1,44,2025-12-12 02:09:15,2025-12-12 04:47:15,2025-12-12 04:56:15,16.791588,77.534036,
266,FIR202600266,CASE202600266,2025-10-07,81,47,1,2,4,12,1,13,2025-10-06 21:43:04,2025-10-07 05:11:04,2025-10-07 05:45:04,15.62994,77.708696,
267,FIR202600267,CASE202600267,2026-07-04,488,162,1,2,3,9,3,48,2026-07-04 11:38:23,2026-07-04 16:30:23,2026-07-04 18:08:23,15.01163,74.495672,
268,FIR202600268,CASE202600268,2025-11-06,239,18,3,2,4,11,2,7,2025-11-06 09:07:27,2025-11-06 20:40:27,2025-11-06 21:13:27,11.685516,74.393597,
269,FIR202600269,CASE202600269,2024-07-29,303,115,2,2,11,33,4,33,2024-07-28 20:09:11,2024-07-29 05:40:11,2024-07-29 05:51:11,12.541289,77.461597,
270,FIR202600270,CASE202600270,2026-03-04,212,51,3,2,12,35,4,15,2026-03-03 21:51:07,2026-03-04 01:10:07,2026-03-04 02:03:07,16.440706,75.563189,
271,FIR202600271,CASE202600271,2025-02-24,22,91,2,1,5,15,2,25,2025-02-23 21:35:36,2025-02-24 06:33:36,2025-02-24 06:45:36,12.67469,77.354247,
272,FIR202600272,CASE202600272,2025-11-13,88,36,2,1,7,19,3,13,2025-11-13 03:52:44,2025-11-13 08:13:44,2025-11-13 09:40:44,15.632294,77.767408,
273,FIR202600273,CASE202600273,2026-05-30,446,128,1,2,9,27,2,37,2026-05-30 16:24:23,2026-05-30 17:41:23,2026-05-30 18:34:23,15.882769,77.615348,
274,FIR202600274,CASE202600274,2024-10-28,450,103,1,2,4,12,5,29,2024-10-27 22:58:37,2024-10-28 03:28:37,2024-10-28 03:59:37,14.314934,74.296219,
275,FIR202600275,CASE202600275,2024-10-14,284,7,2,2,15,43,1,4,2024-10-14 08:49:00,2024-10-14 21:37:00,2024-10-14 22:43:00,16.666374,77.092343,
276,FIR202600276,CASE202600276,2024-10-08,231,179,4,2,15,43,5,52,2024-10-08 07:41:40,2024-10-08 14:30:40,2024-10-08 15:11:40,17.640166,78.343169,
277,FIR202600277,CASE202600277,2025-08-26,490,147,3,1,5,14,5,43,2025-08-25 18:57:26,2025-08-26 03:26:26,2025-08-26 03:43:26,16.741917,77.529934,
278,FIR202600278,CASE202600278,2025-02-04,441,1,2,2,6,17,4,1,2025-02-04 10:11:39,2025-02-04 11:47:39,2025-02-04 13:42:39,16.026526,74.125988,
279,FIR202600279,CASE202600279,2025-10-02,209,57,4,1,5,13,2,16,2025-10-01 23:18:24,2025-10-02 05:32:24,2025-10-02 06:25:24,12.247857,75.719973,
280,FIR202600280,CASE202600280,2025-12-22,362,109,3,1,5,14,4,32,2025-12-22 05:29:06,2025-12-22 13:39:06,2025-12-22 15:17:06,12.994517,76.308231,
281,FIR202600281,CASE202600281,2024-12-17,411,111,4,2,3,9,1,32,2024-12-16 21:23:12,2024-12-17 06:25:12,2024-12-17 08:17:12,13.002194,76.275771,
282,FIR202600282,CASE202600282,2025-10-23,382,64,1,1,7,19,2,18,2025-10-23 03:49:05,2025-10-23 06:34:05,2025-10-23 06:58:05,12.064515,75.308853,
283,FIR202600283,CASE202600283,2025-01-29,414,108,1,1,10,30,5,32,2025-01-29 09:33:45,2025-01-29 18:15:45,2025-01-29 19:22:45,12.985221,76.280121,
284,FIR202600284,CASE202600284,2025-07-10,146,129,1,2,1,3,3,40,2025-07-10 04:20:16,2025-07-10 13:38:16,2025-07-10 13:45:16,15.878686,77.684988,
285,FIR202600285,CASE202600285,2026-05-06,92,113,2,1,2,4,5,33,2026-05-06 11:31:25,2026-05-06 14:46:25,2026-05-06 15:15:25,12.516319,77.474673,
286,FIR202600286,CASE202600286,2026-03-25,348,125,3,1,13,38,1,39,2026-03-24 19:17:56,2026-03-25 01:42:56,2026-03-25 02:45:56,15.902622,77.68815,
287,FIR202600287,CASE202600287,2024-09-27,98,126,3,2,11,31,1,38,2024-09-27 16:51:37,2024-09-27 19:16:37,2024-09-27 20:09:37,15.879459,77.609596,
288,FIR202600288,CASE202600288,2025-05-24,225,140,1,2,12,34,1,41,2025-05-24 09:08:55,2025-05-24 18:02:55,2025-05-24 19:02:55,14.191955,78.624336,
289,FIR202600289,CASE202600289,2025-02-07,304,145,1,2,15,45,1,42,2025-02-07 13:06:04,2025-02-07 17:19:04,2025-02-07 19:19:04,17.53176,73.987316,
290,FIR202600290,CASE202600290,2024-07-26,254,80,1,2,11,32,5,22,2024-07-25 18:11:24,2024-07-26 04:53:24,2024-07-26 05:02:24,15.936269,75.691468,
291,FIR202600291,CASE202600291,2026-01-29,57,14,2,1,10,28,4,5,2026-01-29 18:42:11,2026-01-29 21:01:11,2026-01-29 21:26:11,11.692769,74.488692,
292,FIR202600292,CASE202600292,2025-10-25,41,104,4,2,11,33,3,29,2025-10-25 05:32:18,2025-10-25 13:20:18,2025-10-25 14:59:18,14.309193,74.335625,
293,FIR202600293,CASE202600293,2025-01-28,300,81,1,2,9,27,3,22,2025-01-27 22:29:03,2025-01-27 23:35:03,2025-01-28 00:35:03,16.002208,75.682873,
294,FIR202600294,CASE202600294,2026-01-08,443,36,4,1,13,38,1,9,2026-01-08 05:53:19,2026-01-08 17:10:19,2026-01-08 18:55:19,15.606396,77.737929,
295,FIR202600295,CASE202600295,2025-08-25,293,55,4,1,7,19,5,16,2025-08-24 16:16:21,2025-08-25 03:40:21,2025-08-25 03:55:21,12.205271,75.729007,
296,FIR202600296,CASE202600296,2025-05-27,70,25,1,1,2,5,2,8,2025-05-27 08:14:11,2025-05-27 15:59:11,2025-05-27 17:44:11,15.380642,77.291134,
297,FIR202600297,CASE202600297,2024-07-30,70,25,3,1,2,4,1,8,2024-07-30 04:05:00,2024-07-30 09:33:00,2024-07-30 10:24:00,15.377519,77.272995,
298,FIR202600298,CASE202600298,2024-09-15,312,146,4,1,8,24,5,44,2024-09-15 09:57:37,2024-09-15 19:23:37,2024-09-15 19:41:37,16.754466,77.518293,
299,FIR202600299,CASE202600299,2026-04-20,160,61,3,2,14,41,1,17,2026-04-20 11:07:53,2026-04-20 16:33:53,2026-04-20 17:27:53,13.393324,74.232191,
300,FIR202600300,CASE202600300,2026-05-05,351,33,2,1,10,30,2,9,2026-05-05 11:10:43,2026-05-05 22:34:43,2026-05-05 23:00:43,15.615096,77.700171,
301,FIR202600301,CASE202600301,2025-08-20,330,158,2,1,2,4,4,45,2025-08-20 06:57:54,2025-08-20 12:23:54,2025-08-20 13:06:54,12.598004,73.970787,
302,FIR202600302,CASE202600302,2026-03-17,142,92,2,2,12,36,4,26,2026-03-16 12:17:46,2026-03-16 22:56:46,2026-03-16 23:26:46,18.417945,76.951852,
303,FIR202600303,CASE202600303,2025-09-16,251,147,4,2,6,18,4,43,2025-09-15 21:21:19,2025-09-16 03:49:19,2025-09-16 04:36:19,16.745148,77.562291,
304,FIR202600304,CASE202600304,2024-11-07,102,176,2,1,5,14,5,51,2024-11-06 21:38:46,2024-11-07 09:50:46,2024-11-07 10:56:46,11.633137,78.295971,
305,FIR202600305,CASE202600305,2024-10-23,481,77,3,1,5,15,4,21,2024-10-23 00:36:23,2024-10-23 11:26:23,2024-10-23 12:02:23,18.36838,77.986478,
306,FIR202600306,CASE202600306,2025-03-02,210,54,4,2,6,16,5,16,2025-03-02 07:08:06,2025-03-02 11:45:06,2025-03-02 12:59:06,12.25631,75.745896,
307,FIR202600307,CASE202600307,2026-05-02,63,45,4,2,12,34,4,13,2026-05-01 21:38:10,2026-05-02 03:31:10,2026-05-02 05:04:10,15.61909,77.756919,
308,FIR202600308,CASE202600308,2026-02-17,387,134,4,2,11,32,2,37,2026-02-16 19:02:40,2026-02-17 06:21:40,2026-02-17 06:56:40,15.894833,77.624401,
